5.953783576536154e-8,1.6195731052024958e-7,-0.18360483088040605,0.03172364438832448,0.14879634836065486,-0.6702733977368993,0.16065325297141736,-0.8837798786580828,60
8.341131146574007e-8,1.5198877377191822e-7,-0.05171421169958826,0.14668262593411682,0.18449727139578492,-1.0026457701577198,0.16065325297141736,-0.8837798786580828,60
0.000014223261279918819,0.000039821235014451534,-8905240.898753254,0.017540761006368286,0.19198315903619778,0.043094029012453995,0.16065325297141736,-0.8837798786580828,60
3.734134467615661e-9,1.7806505538865784e-8,-4.721113591178781e+43,0.03172364438832448,0.14879634836065486,-0.6702733977368993,0.22466292521116205,0.5910523479285246,60
6.896907339448139e-7,0.0000021381065841035316,-2.098084694543233e+197,0.017540761006368286,0.19198315903619778,0.043094029012453995,0.22466292521116205,0.5910523479285246,60
1.8145087799121432e-9,8.207164706030865e-9,-153703433.3890233,0.03172364438832448,0.14879634836065486,-0.6702733977368993,0.06357656829900155,-0.23162730397675757,60
4.368708633140253e-8,6.875492888489613e-8,-0.03240310266866154,0.14668262593411682,0.18449727139578492,-1.0026457701577198,0.06357656829900155,-0.23162730397675757,60
5.284906425632387e-7,0.0000018867264314801151,-1.0158199200427406e+46,0.017540761006368286,0.19198315903619778,0.043094029012453995,0.06357656829900155,-0.23162730397675757,60
1.8288905299169519e-9,6.77479725121132e-9,-0.000002071003104049396,0.04719974530455757,0.11058875019929565,0.004101162099876443,0.004086414537649519,-0.412320109913471,60
7.706183574312885e-7,0.0000029155015747861134,-4.472962239472798e+25,0.02678323980456995,0.17367631540184314,-0.3447803524279281,0.2031740390421703,0.14329211658258778,60
0.0000023789483802323127,0.000007661857858850657,-3176.263962168737,0.04719974530455757,0.11058875019929565,0.004101162099876443,0.2031740390421703,0.14329211658258778,60
0.000003090062011139815,0.000013813742906291331,-3.988788190138475e+115,0.014306012506261618,0.2091277984937709,-0.4658478974463437,0.2031740390421703,0.14329211658258778,60
